Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2015,Febrero,Venezuela,862,29,45,,74,"(10.408582,-75.538003)"
2015,Febrero,Venezuela,862,155,192,,347,"(10.445761,-75.516429)"
2015,Febrero,Venezuela,862,41,139,,180,"(10.886611,-74.776708)"
2015,Febrero,Venezuela,862,2126,2785,,4911,"(11.360009,-72.129330)"
2015,Febrero,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2015,Febrero,Venezuela,862,8,5,,13,"(12.586067,-81.702563)"
2015,Febrero,Venezuela,862,44,90,,134,"(3.541112,-76.384584)"
2015,Febrero,Venezuela,862,5,19,,24,"(3.866713,-67.927521)"
2015,Febrero,Venezuela,862,4225,5259,,9484,"(4.697144,-74.140516)"
2015,Febrero,Venezuela,862,1,7,,8,"(4.815061,-75.736532)"
2015,Febrero,Venezuela,862,135,231,,366,"(6.171601,-75.427454)"
2015,Febrero,Venezuela,862,305,499,,804,"(6.185799,-67.483929)"
2015,Febrero,Venezuela,862,62,111,,173,"(7.088729,-70.740253)"
2015,Febrero,Venezuela,862,6,13,,19,"(7.128456,-73.183637)"
2015,Febrero,Venezuela,862,2261,2600,,4861,"(7.818934,-72.453226)"
2015,Febrero,Venezuela,862,368,371,,739,"(7.927209,-72.507910)"
2015,Marzo,Venezuela,862,0,2,,2,"(-4.197703,-69.941278)"
2015,Marzo,Venezuela,862,1,2,,3,"(0.25129,-76.875963)"
2015,Marzo,Venezuela,862,297,347,,644,"(0.814836,-77.662532)"
2015,Marzo,Venezuela,862,26,47,,73,"(10.408582,-75.538003)"
2015,Marzo,Venezuela,862,177,268,,445,"(10.445761,-75.516429)"
2015,Marzo,Venezuela,862,28,110,,138,"(10.886611,-74.776708)"
2015,Marzo,Venezuela,862,0,5,,5,"(10.971302,-74.765397)"
2015,Marzo,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2015,Marzo,Venezuela,862,2027,2463,,4490,"(11.360009,-72.129330)"
2015,Marzo,Venezuela,862,1,2,,3,"(12.586067,-81.702563)"
2015,Marzo,Venezuela,862,65,99,,164,"(3.541112,-76.384584)"
2015,Marzo,Venezuela,862,9,9,,18,"(3.866713,-67.927521)"
2015,Marzo,Venezuela,862,1,1,,2,"(4.452882,-75.766298)"
2015,Marzo,Venezuela,862,5187,6122,,11309,"(4.697144,-74.140516)"
2015,Marzo,Venezuela,862,7,9,,16,"(4.815061,-75.736532)"
2015,Marzo,Venezuela,862,142,289,,431,"(6.171601,-75.427454)"
2015,Marzo,Venezuela,862,164,295,,459,"(6.185799,-67.483929)"
2015,Marzo,Venezuela,862,138,221,,359,"(7.088729,-70.740253)"
2015,Marzo,Venezuela,862,7,10,,17,"(7.128456,-73.183637)"
2015,Marzo,Venezuela,862,2820,3414,,6234,"(7.818934,-72.453226)"
2015,Marzo,Venezuela,862,403,447,,850,"(7.927209,-72.507910)"
2015,Marzo,Venezuela,862,1,2,,3,"(8.635765,-77.346578)"
2015,Abril,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2015,Abril,Venezuela,862,1,5,,6,"(0.25129,-76.875963)"
2015,Abril,Venezuela,862,241,322,,563,"(0.814836,-77.662532)"
2015,Abril,Venezuela,862,18,41,,59,"(10.408582,-75.538003)"
2015,Abril,Venezuela,862,4,15,,19,"(10.433609,-73.247863)"
2015,Abril,Venezuela,862,66,128,,194,"(10.445761,-75.516429)"
2015,Abril,Venezuela,862,34,108,,142,"(10.886611,-74.776708)"
2015,Abril,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2015,Abril,Venezuela,862,0,2,,2,"(11.117806,-74.232622)"
2015,Abril,Venezuela,862,1665,2605,,4270,"(11.360009,-72.129330)"
2015,Abril,Venezuela,862,3,5,,8,"(12.586067,-81.702563)"
2015,Abril,Venezuela,862,64,86,,150,"(3.541112,-76.384584)"
2015,Abril,Venezuela,862,9,9,,18,"(3.866713,-67.927521)"
2015,Abril,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2015,Abril,Venezuela,862,5962,6686,,12648,"(4.697144,-74.140516)"
2015,Abril,Venezuela,862,4,6,,10,"(4.815061,-75.736532)"
2015,Abril,Venezuela,862,171,308,,479,"(6.171601,-75.427454)"
2015,Abril,Venezuela,862,172,319,,491,"(6.185799,-67.483929)"
2015,Abril,Venezuela,862,60,117,,177,"(7.088729,-70.740253)"
2015,Abril,Venezuela,862,3,6,,9,"(7.128456,-73.183637)"
2015,Abril,Venezuela,862,2280,3052,,5332,"(7.818934,-72.453226)"
2015,Abril,Venezuela,862,383,389,,772,"(7.927209,-72.507910)"
2015,Abril,Venezuela,862,0,3,,3,"(8.635765,-77.346578)"
2015,Mayo,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2015,Mayo,Venezuela,862,0,1,,1,"(-4.223468,-69.945098)"
2015,Mayo,Venezuela,862,0,2,,2,"(0.25129,-76.875963)"
2015,Mayo,Venezuela,862,198,277,,475,"(0.814836,-77.662532)"
2015,Mayo,Venezuela,862,5,10,,15,"(10.408582,-75.538003)"
2015,Mayo,Venezuela,862,0,7,,7,"(10.433609,-73.247863)"
2015,Mayo,Venezuela,862,76,189,,265,"(10.445761,-75.516429)"
2015,Mayo,Venezuela,862,53,129,,182,"(10.886611,-74.776708)"
2015,Mayo,Venezuela,862,0,9,,9,"(11.247723,-74.213989)"
2015,Mayo,Venezuela,862,1652,2453,,4105,"(11.360009,-72.129330)"
2015,Mayo,Venezuela,862,2,3,,5,"(12.586067,-81.702563)"
2015,Mayo,Venezuela,862,72,126,,198,"(3.541112,-76.384584)"
2015,Mayo,Venezuela,862,11,9,,20,"(3.866713,-67.927521)"
2015,Mayo,Venezuela,862,2,3,,5,"(4.452882,-75.766298)"
2015,Mayo,Venezuela,862,5356,6529,,11885,"(4.697144,-74.140516)"
2015,Mayo,Venezuela,862,1,15,,16,"(4.815061,-75.736532)"
2015,Mayo,Venezuela,862,194,283,,477,"(6.171601,-75.427454)"
2015,Mayo,Venezuela,862,195,456,,651,"(6.185799,-67.483929)"
2015,Mayo,Venezuela,862,50,99,,149,"(7.088729,-70.740253)"
2015,Mayo,Venezuela,862,8,11,,19,"(7.128456,-73.183637)"
2015,Mayo,Venezuela,862,2572,3293,,5865,"(7.818934,-72.453226)"
2015,Mayo,Venezuela,862,388,470,,858,"(7.927209,-72.507910)"
2015,Mayo,Venezuela,862,0,3,,3,"(8.635765,-77.346578)"
2015,Junio,Venezuela,862,1,0,,1,"(-4.197703,-69.941278)"
2015,Junio,Venezuela,862,2,1,,3,"(0.25129,-76.875963)"
2015,Junio,Venezuela,862,202,259,,461,"(0.814836,-77.662532)"
2015,Junio,Venezuela,862,3,42,,45,"(10.408582,-75.538003)"
2015,Junio,Venezuela,862,70,143,,213,"(10.445761,-75.516429)"
2015,Junio,Venezuela,862,49,117,,166,"(10.886611,-74.776708)"
2015,Junio,Venezuela,862,0,8,,8,"(10.971302,-74.765397)"
2015,Junio,Venezuela,862,0,4,,4,"(11.117806,-74.232622)"
2015,Junio,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2015,Junio,Venezuela,862,1719,2443,,4162,"(11.360009,-72.129330)"
2015,Junio,Venezuela,862,0,3,,3,"(12.586067,-81.702563)"
2015,Junio,Venezuela,862,36,80,,116,"(3.541112,-76.384584)"
2015,Junio,Venezuela,862,12,5,,17,"(3.866713,-67.927521)"
2015,Junio,Venezuela,862,2,1,,3,"(4.452882,-75.766298)"
2015,Junio,Venezuela,862,4901,5851,,10752,"(4.697144,-74.140516)"
2015,Junio,Venezuela,862,1,6,,7,"(4.815061,-75.736532)"
2015,Junio,Venezuela,862,144,230,,374,"(6.171601,-75.427454)"
2015,Junio,Venezuela,862,213,392,,605,"(6.185799,-67.483929)"
2015,Junio,Venezuela,862,125,197,,322,"(7.088729,-70.740253)"
2015,Junio,Venezuela,862,6,6,,12,"(7.128456,-73.183637)"
2015,Junio,Venezuela,862,2681,3336,,6017,"(7.818934,-72.453226)"
2015,Junio,Venezuela,862,380,378,,758,"(7.927209,-72.507910)"
2015,Junio,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2015,Julio,Venezuela,862,2,3,,5,"(-4.197703,-69.941278)"
2015,Julio,Venezuela,862,0,1,,1,"(0.25129,-76.875963)"
2015,Julio,Venezuela,862,2,2,,4,"(0.812436,-77.847006)"
2015,Julio,Venezuela,862,235,349,,584,"(0.814836,-77.662532)"
2015,Julio,Venezuela,862,1,3,,4,"(10.408582,-75.538003)"
2015,Julio,Venezuela,862,507,447,,954,"(10.445761,-75.516429)"
2015,Julio,Venezuela,862,58,167,,225,"(10.886611,-74.776708)"
2015,Julio,Venezuela,862,0,9,,9,"(10.971302,-74.765397)"
2015,Julio,Venezuela,862,0,5,,5,"(11.117806,-74.232622)"
2015,Julio,Venezuela,862,2571,3126,,5697,"(11.360009,-72.129330)"
2015,Julio,Venezuela,862,0,3,,3,"(12.5744111,-81.703935)"
2015,Julio,Venezuela,862,6,8,,14,"(12.586067,-81.702563)"
2015,Julio,Venezuela,862,64,91,,155,"(3.541112,-76.384584)"
2015,Julio,Venezuela,862,32,58,,90,"(3.866713,-67.927521)"
2015,Julio,Venezuela,862,3,1,,4,"(4.452882,-75.766298)"
2015,Julio,Venezuela,862,5698,6425,,12123,"(4.697144,-74.140516)"
2015,Julio,Venezuela,862,16,16,,32,"(4.815061,-75.736532)"
2015,Julio,Venezuela,862,1014,1092,,2106,"(6.171601,-75.427454)"
2015,Julio,Venezuela,862,386,636,,1022,"(6.185799,-67.483929)"
2015,Julio,Venezuela,862,59,101,,160,"(7.088729,-70.740253)"
2015,Julio,Venezuela,862,7,5,,12,"(7.128456,-73.183637)"
2015,Julio,Venezuela,862,3857,4184,,8041,"(7.818934,-72.453226)"
2015,Julio,Venezuela,862,502,451,,953,"(7.927209,-72.507910)"
2015,Julio,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2015,Agosto,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2015,Agosto,Venezuela,862,0,6,,6,"(0.25129,-76.875963)"
2015,Agosto,Venezuela,862,3,10,,13,"(0.812436,-77.847006)"
2015,Agosto,Venezuela,862,253,373,,626,"(0.814836,-77.662532)"
2015,Agosto,Venezuela,862,1,14,,15,"(10.408582,-75.538003)"
2015,Agosto,Venezuela,862,613,536,,1149,"(10.445761,-75.516429)"
2015,Agosto,Venezuela,862,54,108,,162,"(10.886611,-74.776708)"
2015,Agosto,Venezuela,862,4014,4481,,8495,"(11.360009,-72.129330)"
2015,Agosto,Venezuela,862,2,0,,2,"(12.2205723,-71.989035)"
2015,Agosto,Venezuela,862,0,2,,2,"(12.586067,-81.702563)"
2015,Agosto,Venezuela,862,76,125,,201,"(3.541112,-76.384584)"
2015,Agosto,Venezuela,862,50,70,,120,"(3.866713,-67.927521)"
2015,Agosto,Venezuela,862,6769,7084,,13853,"(4.697144,-74.140516)"
2015,Agosto,Venezuela,862,3,3,,6,"(4.815061,-75.736532)"
2015,Agosto,Venezuela,862,2787,2614,,5401,"(6.171601,-75.427454)"
2015,Agosto,Venezuela,862,355,634,,989,"(6.185799,-67.483929)"
2015,Agosto,Venezuela,862,314,386,,700,"(7.088729,-70.740253)"
2015,Agosto,Venezuela,862,15,13,,28,"(7.128456,-73.183637)"
2015,Agosto,Venezuela,862,3781,3813,,7594,"(7.818934,-72.453226)"
2015,Agosto,Venezuela,862,496,436,,932,"(7.927209,-72.507910)"
2015,Agosto,Venezuela,862,1,4,,5,"(8.635765,-77.346578)"
2015,Agosto,Venezuela,862,7,5,,12,"No Aplica,No Aplica"
2015,Septiembre,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2015,Septiembre,Venezuela,862,1,0,,1,"(-4.223468,-69.945098)"
2015,Septiembre,Venezuela,862,1,0,,1,"(0.25129,-76.875963)"
2015,Septiembre,Venezuela,862,278,357,,635,"(0.814836,-77.662532)"
2015,Septiembre,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2015,Septiembre,Venezuela,862,14,15,,29,"(10.408582,-75.538003)"
2015,Septiembre,Venezuela,862,495,501,,996,"(10.445761,-75.516429)"
2015,Septiembre,Venezuela,862,54,136,,190,"(10.886611,-74.776708)"
2015,Septiembre,Venezuela,862,877,1105,,1982,"(11.360009,-72.129330)"
2015,Septiembre,Venezuela,862,4,6,,10,"(12.586067,-81.702563)"
2015,Septiembre,Venezuela,862,66,100,,166,"(3.541112,-76.384584)"
2015,Septiembre,Venezuela,862,31,39,,70,"(3.866713,-67.927521)"
2015,Septiembre,Venezuela,862,6499,7130,,13629,"(4.697144,-74.140516)"
2015,Septiembre,Venezuela,862,0,6,,6,"(4.815061,-75.736532)"
2015,Septiembre,Venezuela,862,2766,2524,,5290,"(6.171601,-75.427454)"
2015,Septiembre,Venezuela,862,202,420,,622,"(6.185799,-67.483929)"
2015,Septiembre,Venezuela,862,174,255,,429,"(7.088729,-70.740253)"
2015,Septiembre,Venezuela,862,9,11,,20,"(7.128456,-73.183637)"
2015,Septiembre,Venezuela,862,1305,1555,,2860,"(7.818934,-72.453226)"
2015,Septiembre,Venezuela,862,256,214,,470,"(7.927209,-72.507910)"
2015,Septiembre,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2015,Septiembre,Venezuela,862,4,3,,7,"No Aplica,No Aplica"
2015,Octubre,Venezuela,862,1,4,,5,"(-4.197703,-69.941278)"
2015,Octubre,Venezuela,862,0,4,,4,"(0.25129,-76.875963)"
2015,Octubre,Venezuela,862,276,326,,602,"(0.814836,-77.662532)"
2015,Octubre,Venezuela,862,12,20,,32,"(10.408582,-75.538003)"
2015,Octubre,Venezuela,862,516,472,,988,"(10.445761,-75.516429)"
2015,Octubre,Venezuela,862,64,156,,220,"(10.886611,-74.776708)"
2015,Octubre,Venezuela,862,2,21,,23,"(11.117806,-74.232622)"
2015,Octubre,Venezuela,862,189,268,,457,"(11.360009,-72.129330)"
2015,Octubre,Venezuela,862,0,3,,3,"(12.586067,-81.702563)"
2015,Octubre,Venezuela,862,79,130,,209,"(3.541112,-76.384584)"
2015,Octubre,Venezuela,862,34,50,,84,"(3.866713,-67.927521)"
2015,Octubre,Venezuela,862,0,2,,2,"(4.452882,-75.766298)"
2015,Octubre,Venezuela,862,6590,7158,,13748,"(4.697144,-74.140516)"
2015,Octubre,Venezuela,862,1,7,,8,"(4.815061,-75.736532)"
2015,Octubre,Venezuela,862,2566,2325,,4891,"(6.171601,-75.427454)"
2015,Octubre,Venezuela,862,26,50,,76,"(6.185799,-67.483929)"
2015,Octubre,Venezuela,862,46,92,,138,"(7.088729,-70.740253)"
2015,Octubre,Venezuela,862,11,19,,30,"(7.128456,-73.183637)"
2015,Octubre,Venezuela,862,1620,1959,,3579,"(7.818934,-72.453226)"
2015,Octubre,Venezuela,862,154,152,,306,"(7.927209,-72.507910)"
2015,Octubre,Venezuela,862,1,2,,3,"(8.635765,-77.346578)"
2015,Octubre,Venezuela,862,4,5,,9,"No Aplica,No Aplica"
2015,Noviembre,Venezuela,862,2,3,,5,"(-4.197703,-69.941278)"
2015,Noviembre,Venezuela,862,2,3,,5,"(0.25129,-76.875963)"
2015,Noviembre,Venezuela,862,252,394,,646,"(0.814836,-77.662532)"
2015,Noviembre,Venezuela,862,0,3,,3,"(1.813928,-78.763924)"
2015,Noviembre,Venezuela,862,5,6,,11,"(10.408582,-75.538003)"
2015,Noviembre,Venezuela,862,629,512,,1141,"(10.445761,-75.516429)"
2015,Noviembre,Venezuela,862,71,121,,192,"(10.886611,-74.776708)"
2015,Noviembre,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2015,Noviembre,Venezuela,862,182,271,,453,"(11.360009,-72.129330)"
2015,Noviembre,Venezuela,862,5,3,,8,"(12.586067,-81.702563)"
2015,Noviembre,Venezuela,862,57,78,,135,"(3.541112,-76.384584)"
2015,Noviembre,Venezuela,862,36,54,,90,"(3.866713,-67.927521)"
2015,Noviembre,Venezuela,862,6319,7231,,13550,"(4.697144,-74.140516)"
2015,Noviembre,Venezuela,862,4,12,,16,"(4.815061,-75.736532)"
2015,Noviembre,Venezuela,862,2086,2054,,4140,"(6.171601,-75.427454)"
2015,Noviembre,Venezuela,862,59,99,,158,"(6.185799,-67.483929)"
2015,Noviembre,Venezuela,862,40,63,,103,"(7.088729,-70.740253)"
2015,Noviembre,Venezuela,862,9,15,,24,"(7.128456,-73.183637)"
2015,Noviembre,Venezuela,862,2270,2646,,4916,"(7.818934,-72.453226)"
2015,Noviembre,Venezuela,862,185,206,,391,"(7.927209,-72.507910)"
2015,Noviembre,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2015,Noviembre,Venezuela,862,1,1,,2,"No Aplica,No Aplica"
2015,Diciembre,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2015,Diciembre,Venezuela,862,3,4,,7,"(0.25129,-76.875963)"
2015,Diciembre,Venezuela,862,361,600,,961,"(0.814836,-77.662532)"
2015,Diciembre,Venezuela,862,10,20,,30,"(10.408582,-75.538003)"
2015,Diciembre,Venezuela,862,613,512,,1125,"(10.445761,-75.516429)"
2015,Diciembre,Venezuela,862,86,125,,211,"(10.886611,-74.776708)"
2015,Diciembre,Venezuela,862,0,4,,4,"(10.971302,-74.765397)"
2015,Diciembre,Venezuela,862,0,6,,6,"(11.117806,-74.232622)"
2015,Diciembre,Venezuela,862,206,301,,507,"(11.360009,-72.129330)"
2015,Diciembre,Venezuela,862,9,13,,22,"(12.586067,-81.702563)"
2015,Diciembre,Venezuela,862,63,94,,157,"(3.541112,-76.384584)"
2015,Diciembre,Venezuela,862,47,44,,91,"(3.866713,-67.927521)"
2015,Diciembre,Venezuela,862,4,3,,7,"(4.452882,-75.766298)"
2015,Diciembre,Venezuela,862,6471,6519,,12990,"(4.697144,-74.140516)"
2015,Diciembre,Venezuela,862,5,9,,14,"(4.815061,-75.736532)"
2015,Diciembre,Venezuela,862,2168,1854,,4022,"(6.171601,-75.427454)"
2015,Diciembre,Venezuela,862,49,73,,122,"(6.185799,-67.483929)"
2015,Diciembre,Venezuela,862,61,144,,205,"(7.088729,-70.740253)"
2015,Diciembre,Venezuela,862,26,28,,54,"(7.128456,-73.183637)"
2015,Diciembre,Venezuela,862,2793,2993,,5786,"(7.818934,-72.453226)"
2015,Diciembre,Venezuela,862,334,388,,722,"(7.927209,-72.507910)"
2015,Diciembre,Venezuela,862,0,1,,1,"No Aplica,No Aplica"
2016,Enero,Venezuela,862,0,2,,2,"(-4.197703,-69.941278)"
2016,Enero,Venezuela,862,2,5,,7,"(0.25129,-76.875963)"
2016,Enero,Venezuela,862,346,493,,839,"(0.814836,-77.662532)"
2016,Enero,Venezuela,862,1,0,,1,"(1.813928,-78.763924)"
2016,Enero,Venezuela,862,6,28,,34,"(10.408582,-75.538003)"
2016,Enero,Venezuela,862,161,230,,391,"(10.445761,-75.516429)"
2016,Enero,Venezuela,862,86,140,,226,"(10.886611,-74.776708)"
2016,Enero,Venezuela,862,1,6,,7,"(11.117806,-74.232622)"
2016,Enero,Venezuela,862,221,362,,583,"(11.360009,-72.129330)"
2016,Enero,Venezuela,862,3,6,,9,"(12.586067,-81.702563)"
2016,Enero,Venezuela,862,132,149,,281,"(3.541112,-76.384584)"
2016,Enero,Venezuela,862,33,29,,62,"(3.866713,-67.927521)"
2016,Enero,Venezuela,862,2,0,,2,"(4.452882,-75.766298)"
2016,Enero,Venezuela,862,5897,6188,,12085,"(4.697144,-74.140516)"
2016,Enero,Venezuela,862,14,15,,29,"(4.815061,-75.736532)"
2016,Enero,Venezuela,862,976,999,,1975,"(6.171601,-75.427454)"
2016,Enero,Venezuela,862,32,80,,112,"(6.185799,-67.483929)"
2016,Enero,Venezuela,862,41,77,,118,"(7.088729,-70.740253)"
2016,Enero,Venezuela,862,16,16,,32,"(7.128456,-73.183637)"
2016,Enero,Venezuela,862,2472,2962,,5434,"(7.818934,-72.453226)"
2016,Enero,Venezuela,862,265,316,,581,"(7.927209,-72.507910)"
2016,Enero,Venezuela,862,0,5,,5,"(8.635765,-77.346578)"
2016,Enero,Venezuela,862,5,7,,12,"No Aplica,No Aplica"
2016,Febrero,Venezuela,862,2,2,,4,"(-4.197703,-69.941278)"
2016,Febrero,Venezuela,862,2,4,,6,"(0.25129,-76.875963)"
2016,Febrero,Venezuela,862,262,404,,666,"(0.814836,-77.662532)"
2016,Febrero,Venezuela,862,2,10,,12,"(10.408582,-75.538003)"
2016,Febrero,Venezuela,862,76,125,,201,"(10.445761,-75.516429)"
2016,Febrero,Venezuela,862,53,161,,214,"(10.886611,-74.776708)"
2016,Febrero,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2016,Febrero,Venezuela,862,261,420,,681,"(11.360009,-72.129330)"
2016,Febrero,Venezuela,862,0,8,,8,"(12.586067,-81.702563)"
2016,Febrero,Venezuela,862,63,90,,153,"(3.541112,-76.384584)"
2016,Febrero,Venezuela,862,45,46,,91,"(3.866713,-67.927521)"
2016,Febrero,Venezuela,862,1,0,,1,"(4.452882,-75.766298)"
2016,Febrero,Venezuela,862,4184,5209,,9393,"(4.697144,-74.140516)"
2016,Febrero,Venezuela,862,2,3,,5,"(4.815061,-75.736532)"
2016,Febrero,Venezuela,862,681,818,,1499,"(6.171601,-75.427454)"
2016,Febrero,Venezuela,862,64,100,,164,"(6.185799,-67.483929)"
2016,Febrero,Venezuela,862,35,44,,79,"(7.088729,-70.740253)"
2016,Febrero,Venezuela,862,3,2,,5,"(7.128456,-73.183637)"
2016,Febrero,Venezuela,862,1682,2153,,3835,"(7.818934,-72.453226)"
2016,Febrero,Venezuela,862,208,227,,435,"(7.927209,-72.507910)"
2016,Febrero,Venezuela,862,5,9,,14,"No Aplica,No Aplica"
2016,Marzo,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2016,Marzo,Venezuela,862,3,1,,4,"(0.25129,-76.875963)"
2016,Marzo,Venezuela,862,230,411,,641,"(0.814836,-77.662532)"
2016,Marzo,Venezuela,862,0,4,,4,"(10.408582,-75.538003)"
2016,Marzo,Venezuela,862,84,102,,186,"(10.445761,-75.516429)"
2016,Marzo,Venezuela,862,57,102,,159,"(10.886611,-74.776708)"
2016,Marzo,Venezuela,862,0,11,,11,"(11.117806,-74.232622)"
2016,Marzo,Venezuela,862,402,563,,965,"(11.360009,-72.129330)"
2016,Marzo,Venezuela,862,2,3,,5,"(12.586067,-81.702563)"
2016,Marzo,Venezuela,862,38,58,,96,"(3.541112,-76.384584)"
2016,Marzo,Venezuela,862,51,59,,110,"(3.866713,-67.927521)"
2016,Marzo,Venezuela,862,1,5,,6,"(4.452882,-75.766298)"
2016,Marzo,Venezuela,862,5012,5671,,10683,"(4.697144,-74.140516)"
2016,Marzo,Venezuela,862,13,17,,30,"(4.815061,-75.736532)"
2016,Marzo,Venezuela,862,1002,1021,,2023,"(6.171601,-75.427454)"
2016,Marzo,Venezuela,862,81,133,,214,"(6.185799,-67.483929)"
2016,Marzo,Venezuela,862,62,89,,151,"(7.088729,-70.740253)"
2016,Marzo,Venezuela,862,9,13,,22,"(7.128456,-73.183637)"
2016,Marzo,Venezuela,862,1442,1688,,3130,"(7.818934,-72.453226)"
2016,Marzo,Venezuela,862,150,193,,343,"(7.927209,-72.507910)"
2016,Marzo,Venezuela,862,0,2,,2,"(8.635765,-77.346578)"
2016,Marzo,Venezuela,862,3,1,,4,"No Aplica,No Aplica"
2016,Abril,Venezuela,862,1,3,,4,"(-4.197703,-69.941278)"
2016,Abril,Venezuela,862,3,4,,7,"(0.25129,-76.875963)"
2016,Abril,Venezuela,862,182,304,,486,"(0.814836,-77.662532)"
2016,Abril,Venezuela,862,2,9,,11,"(10.408582,-75.538003)"
2016,Abril,Venezuela,862,6,4,,10,"(10.433609,-73.247863)"
2016,Abril,Venezuela,862,68,108,,176,"(10.445761,-75.516429)"
2016,Abril,Venezuela,862,48,141,,189,"(10.886611,-74.776708)"
2016,Abril,Venezuela,862,0,5,,5,"(11.117806,-74.232622)"
2016,Abril,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2016,Abril,Venezuela,862,378,597,,975,"(11.360009,-72.129330)"
2016,Abril,Venezuela,862,4,6,,10,"(12.586067,-81.702563)"
2016,Abril,Venezuela,862,58,81,,139,"(3.541112,-76.384584)"
2016,Abril,Venezuela,862,31,18,,49,"(3.866713,-67.927521)"
2016,Abril,Venezuela,862,1,2,,3,"(4.452882,-75.766298)"
2016,Abril,Venezuela,862,4515,5299,,9814,"(4.697144,-74.140516)"
2016,Abril,Venezuela,862,5,12,,17,"(4.815061,-75.736532)"
2016,Abril,Venezuela,862,659,771,,1430,"(6.171601,-75.427454)"
2016,Abril,Venezuela,862,40,51,,91,"(6.185799,-67.483929)"
2016,Abril,Venezuela,862,51,46,,97,"(7.088729,-70.740253)"
2016,Abril,Venezuela,862,5,9,,14,"(7.128456,-73.183637)"
2016,Abril,Venezuela,862,1136,1428,,2564,"(7.818934,-72.453226)"
2016,Abril,Venezuela,862,137,162,,299,"(7.927209,-72.507910)"
2016,Abril,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2016,Abril,Venezuela,862,5,5,,10,"No Aplica,No Aplica"
2021,Octubre,Venezuela,862,8,10,,18,"(-4.197703,-69.941278)"
2021,Octubre,Venezuela,862,21,27,,48,"(0.814836,-77.662532)"
2016,Mayo,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2016,Mayo,Venezuela,862,2,2,,4,"(0.25129,-76.875963)"
2016,Mayo,Venezuela,862,167,290,,457,"(0.814836,-77.662532)"
2016,Mayo,Venezuela,862,3,12,,15,"(10.408582,-75.538003)"
2016,Mayo,Venezuela,862,54,106,,160,"(10.445761,-75.516429)"
2016,Mayo,Venezuela,862,60,109,,169,"(10.886611,-74.776708)"
2016,Mayo,Venezuela,862,1,12,,13,"(11.117806,-74.232622)"
2016,Mayo,Venezuela,862,0,7,,7,"(11.247723,-74.213989)"
2016,Mayo,Venezuela,862,407,654,,1061,"(11.360009,-72.129330)"
2016,Mayo,Venezuela,862,1,3,,4,"(12.586067,-81.702563)"
2016,Mayo,Venezuela,862,58,82,,140,"(3.541112,-76.384584)"
2016,Mayo,Venezuela,862,31,32,,63,"(3.866713,-67.927521)"
2016,Mayo,Venezuela,862,1,4,,5,"(4.452882,-75.766298)"
2016,Mayo,Venezuela,862,4514,5541,,10055,"(4.697144,-74.140516)"
2016,Mayo,Venezuela,862,4,12,,16,"(4.815061,-75.736532)"
2016,Mayo,Venezuela,862,670,820,,1490,"(6.171601,-75.427454)"
2016,Mayo,Venezuela,862,47,54,,101,"(6.185799,-67.483929)"
2016,Mayo,Venezuela,862,60,68,,128,"(7.088729,-70.740253)"
2016,Mayo,Venezuela,862,7,2,,9,"(7.128456,-73.183637)"
2016,Mayo,Venezuela,862,1343,1721,,3064,"(7.818934,-72.453226)"
2016,Mayo,Venezuela,862,189,204,,393,"(7.927209,-72.507910)"
2016,Mayo,Venezuela,862,5,5,,10,"No Aplica,No Aplica"
2021,Octubre,Venezuela,862,0,2,,2,"(10.408582,-75.538003)"
2021,Octubre,Venezuela,862,134,110,,244,"(10.445761,-75.516429)"
2016,Junio,Venezuela,862,0,2,,2,"(-0.193180,-74.784874)"
2016,Junio,Venezuela,862,1,0,,1,"(-4.223468,-69.945098)"
2016,Junio,Venezuela,862,3,3,,6,"(0.25129,-76.875963)"
2016,Junio,Venezuela,862,174,251,,425,"(0.814836,-77.662532)"
2016,Junio,Venezuela,862,1,24,,25,"(10.408582,-75.538003)"
2016,Junio,Venezuela,862,117,161,,278,"(10.445761,-75.516429)"
2016,Junio,Venezuela,862,56,107,,163,"(10.886611,-74.776708)"
